Fonte/Tecnologia,Ano 2015,Ano 2030,Ano 2040,Ano 2050,Cenário
Carvão,1828.0,623,285,0,32. UHEs em áreas de interferência com CAPEX dobrado
Nuclear,1725.0,2963,3008,3053,32. UHEs em áreas de interferência com CAPEX dobrado
Óleos Comb,311.0,0,0,0,32. UHEs em áreas de interferência com CAPEX dobrado
Biomassa,4037.0,4591,4326,4097,32. UHEs em áreas de interferência com CAPEX dobrado
Eólica,2887.0,23940,47740,67843,32. UHEs em áreas de interferência com CAPEX dobrado
Solar,5.0,1722,9180,21265,32. UHEs em áreas de interferência com CAPEX dobrado
Outros,428.0,428,428,428,32. UHEs em áreas de interferência com CAPEX dobrado
Pot. Compl.,0.0,0,0,0,32. UHEs em áreas de interferência com CAPEX dobrado
GD,2.0,3015,6339,11464,32. UHEs em áreas de interferência com CAPEX dobrado
Hidro,48833.0,73128,80642,85361,10. Integração Elétrica com países da América do Sul com custo do sistema de transmissão 50% maior
Gás Natural,5788.0,5698,10922,20845,10. Integração Elétrica com países da América do Sul com custo do sistema de transmissão 50% maior
Carvão,1828.0,972,285,0,10. Integração Elétrica com países da América do Sul com custo do sistema de transmissão 50% maior
Nuclear,1725.0,3008,3008,3053,10. Integração Elétrica com países da América do Sul com custo do sistema de transmissão 50% maior
Óleos Comb,311.0,0,0,0,10. Integração Elétrica com países da América do Sul com custo do sistema de transmissão 50% maior
Biomassa,4029.0,8292,8646,8697,10. Integração Elétrica com países da América do Sul com custo do sistema de transmissão 50% maior
Eólica,2887.0,16267,29554,49182,10. Integração Elétrica com países da América do Sul com custo do sistema de transmissão 50% maior
Solar,5.0,1880,12439,12439,10. Integração Elétrica com países da América do Sul com custo do sistema de transmissão 50% maior
Outros,428.0,428,428,428,10. Integração Elétrica com países da América do Sul com custo do sistema de transmissão 50% maior
Pot. Compl.,0.0,0,0,0,10. Integração Elétrica com países da América do Sul com custo do sistema de transmissão 50% maior
GD,2.0,3015,6339,11464,10. Integração Elétrica com países da América do Sul com custo do sistema de transmissão 50% maior
Hidro,48825.0,70338,72628,71953,27. Capacidade Instalada de GD alcança 75 GW em 2050
Gás Natural,5788.0,4893,6758,10926,27. Capacidade Instalada de GD alcança 75 GW em 2050
Carvão,1828.0,623,247,0,27. Capacidade Instalada de GD alcança 75 GW em 2050
Nuclear,1725.0,2963,3008,3053,27. Capacidade Instalada de GD alcança 75 GW em 2050
Óleos Comb,311.0,0,0,0,27. Capacidade Instalada de GD alcança 75 GW em 2050
Biomassa,4037.0,4557,4305,3979,27. Capacidade Instalada de GD alcança 75 GW em 2050
Eólica,2887.0,22922,50866,76369,27. Capacidade Instalada de GD alcança 75 GW em 2050
Solar,5.0,1442,4514,7566,27. Capacidade Instalada de GD alcança 75 GW em 2050
Outros,428.0,428,428,428,27. Capacidade Instalada de GD alcança 75 GW em 2050
Pot. Compl.,0.0,0,0,0,27. Capacidade Instalada de GD alcança 75 GW em 2050
GD,2.0,4522,9508,17195,27. Capacidade Instalada de GD alcança 75 GW em 2050
Hidro,48809.0,68028,65072,56438,2. Matriz Elétrica com expansão 100% renovável
Gás Natural,5804.0,2776,878,0,2. Matriz Elétrica com expansão 100% renovável
Carvão,1828.0,584,208,0,2. Matriz Elétrica com expansão 100% renovável
Nuclear,1725.0,2963,2918,2873,2. Matriz Elétrica com expansão 100% renovável
Óleos Comb,311.0,0,0,0,2. Matriz Elétrica com expansão 100% renovável
Biomassa,4037.0,8437,5688,5267,2. Matriz Elétrica com expansão 100% renovável
Eólica,2887.0,24735,60504,92687,2. Matriz Elétrica com expansão 100% renovável
Solar,5.0,1722,10655,22740,2. Matriz Elétrica com expansão 100% renovável
Outros,428.0,428,0,0,2. Matriz Elétrica com expansão 100% renovável
Pot. Compl.,0.0,0,0,0,2. Matriz Elétrica com expansão 100% renovável
GD,2.0,3015,6339,11464,2. Matriz Elétrica com expansão 100% renovável
Hidro,48809.0,70464,73081,71909,25. Expansão de 10.000 MW de Usinas Nucleares
Gás Natural,5804.0,4927,6766,9640,25. Expansão de 10.000 MW de Usinas Nucleares
Carvão,1828.0,623,285,0,25. Expansão de 10.000 MW de Usinas Nucleares
Nuclear,1725.0,2963,7928,11891,25. Expansão de 10.000 MW de Usinas Nucleares
Óleos Comb,311.0,0,0,0,25. Expansão de 10.000 MW de Usinas Nucleares
Biomassa,4037.0,4591,4326,4097,25. Expansão de 10.000 MW de Usinas Nucleares
Eólica,2887.0,23956,47265,64111,25. Expansão de 10.000 MW de Usinas Nucleares
Solar,5.0,1722,5844,17930,25. Expansão de 10.000 MW de Usinas Nucleares
Outros,428.0,428,428,428,25. Expansão de 10.000 MW de Usinas Nucleares
Pot. Compl.,0.0,0,0,0,25. Expansão de 10.000 MW de Usinas Nucleares
GD,2.0,3015,6339,11464,25. Expansão de 10.000 MW de Usinas Nucleares
Hidro,49443.0,54444,61097,61177,1. Estagnação
Gás Natural,5957.0,2248,1798,1065,1. Estagnação
Carvão,1828.0,236,208,0,1. Estagnação
Nuclear,1725.0,2873,2918,2918,1. Estagnação
Óleos Comb,772.0,0,0,0,1. Estagnação
Biomassa,4037.0,4591,4326,4097,1. Estagnação
Eólica,2887.0,7130,2708,3096,1. Estagnação
Solar,5.0,545,0,0,1. Estagnação
Outros,428.0,428,428,428,1. Estagnação
Pot. Compl.,0.0,0,0,0,1. Estagnação
GD,1.0,1146,2092,3664,1. Estagnação
Hidro,48826.0,72635,82644,85495,39. Potencial Hidrelétrico Inventariado com áreas de interferência
Gás Natural,5788.0,4564,5770,9804,39. Potencial Hidrelétrico Inventariado com áreas de interferência
Carvão,1828.0,584,285,0,39. Potencial Hidrelétrico Inventariado com áreas de interferência
Nuclear,1725.0,2963,3008,3008,39. Potencial Hidrelétrico Inventariado com áreas de interferência
Óleos Comb,311.0,0,0,0,39. Potencial Hidrelétrico Inventariado com áreas de interferência
Biomassa,4037.0,7961,7685,7467,39. Potencial Hidrelétrico Inventariado com áreas de interferência
Eólica,2887.0,19993,44777,61884,39. Potencial Hidrelétrico Inventariado com áreas de interferência
Solar,5.0,545,1327,11919,39. Potencial Hidrelétrico Inventariado com áreas de interferência
Outros,428.0,428,428,428,39. Potencial Hidrelétrico Inventariado com áreas de interferência
Pot. Compl.,0.0,0,0,0,39. Potencial Hidrelétrico Inventariado com áreas de interferência
GD,2.0,3015,6339,11464,39. Potencial Hidrelétrico Inventariado com áreas de interferência
Hidro,46647.0,65420,63064,57097,6. Efeitos das Mudanças Climáticas (redução de disponibilidade hídrica) sem emissões
Gás Natural,6712.0,2792,3074,1302,6. Efeitos das Mudanças Climáticas (redução de disponibilidade hídrica) sem emissões
Carvão,1884.0,584,247,0,6. Efeitos das Mudanças Climáticas (redução de disponibilidade hídrica) sem emissões
Nuclear,1770.0,3001,2963,2918,6. Efeitos das Mudanças Climáticas (redução de disponibilidade hídrica) sem emissões
Óleos Comb,1178.0,0,0,0,6. Efeitos das Mudanças Climáticas (redução de disponibilidade hídrica) sem emissões
Biomassa,4037.0,9071,7794,7071,6. Efeitos das Mudanças Climáticas (redução de disponibilidade hídrica) sem emissões
Eólica,2887.0,25123,55342,86091,6. Efeitos das Mudanças Climáticas (redução de disponibilidade hídrica) sem emissões
Solar,5.0,3254,13012,25097,6. Efeitos das Mudanças Climáticas (redução de disponibilidade hídrica) sem emissões
Outros,428.0,428,428,428,6. Efeitos das Mudanças Climáticas (redução de disponibilidade hídrica) sem emissões
Pot. Compl.,0.0,0,0,0,6. Efeitos das Mudanças Climáticas (redução de disponibilidade hídrica) sem emissões
GD,2.0,3015,6339,11464,6. Efeitos das Mudanças Climáticas (redução de disponibilidade hídrica) sem emissões
Hidro,48809.0,72933,82495,84803,45. Integração Elétrica com países da América do Sul com custo do sistema de transmissão 50% maior
Gás Natural,5804.0,4439,5354,9336,45. Integração Elétrica com países da América do Sul com custo do sistema de transmissão 50% maior
Carvão,1828.0,584,285,0,45. Integração Elétrica com países da América do Sul com custo do sistema de transmissão 50% maior
Nuclear,1725.0,2929,3008,3008,45. Integração Elétrica com países da América do Sul com custo do sistema de transmissão 50% maior
Óleos Comb,311.0,0,0,0,45. Integração Elétrica com países da América do Sul com custo do sistema de transmissão 50% maior
Biomassa,4037.0,8169,7905,7675,45. Integração Elétrica com países da América do Sul com custo do sistema de transmissão 50% maior
Eólica,2887.0,19645,45121,66236,45. Integração Elétrica com países da América do Sul com custo do sistema de transmissão 50% maior
Solar,5.0,545,1327,8519,45. Integração Elétrica com países da América do Sul com custo do sistema de transmissão 50% maior
Outros,428.0,428,428,428,45. Integração Elétrica com países da América do Sul com custo do sistema de transmissão 50% maior
Pot. Compl.,0.0,0,0,0,45. Integração Elétrica com países da América do Sul com custo do sistema de transmissão 50% maior
GD,2.0,3015,6339,11464,45. Integração Elétrica com países da América do Sul com custo do sistema de transmissão 50% maior
Hidro,48809.0,70435,73128,71911,20. Redução de 45% no CAPEX de Usina Nuclear
Gás Natural,5804.0,4888,7319,10623,20. Redução de 45% no CAPEX de Usina Nuclear
Carvão,1828.0,623,285,0,20. Redução de 45% no CAPEX de Usina Nuclear
Nuclear,1725.0,2963,3008,3053,20. Redução de 45% no CAPEX de Usina Nuclear
Óleos Comb,311.0,0,0,0,20. Redução de 45% no CAPEX de Usina Nuclear
Biomassa,4037.0,4591,4326,4097,20. Redução de 45% no CAPEX de Usina Nuclear
Eólica,2887.0,24024,48312,68691,20. Redução de 45% no CAPEX de Usina Nuclear
Solar,5.0,1722,9117,21203,20. Redução de 45% no CAPEX de Usina Nuclear
Outros,428.0,428,428,428,20. Redução de 45% no CAPEX de Usina Nuclear
Pot. Compl.,0.0,0,0,0,20. Redução de 45% no CAPEX de Usina Nuclear
GD,2.0,3015,6339,11464,20. Redução de 45% no CAPEX de Usina Nuclear
Hidro,48826.0,70471,72969,72081,34. UHEs em áreas de interferência com Unidades de Conservação (UC) com CAPEX dobrado
Gás Natural,5788.0,4935,6988,10545,34. UHEs em áreas de interferência com Unidades de Conservação (UC) com CAPEX dobrado
Carvão,1828.0,623,247,0,34. UHEs em áreas de interferência com Unidades de Conservação (UC) com CAPEX dobrado
Nuclear,1725.0,2963,3008,3053,34. UHEs em áreas de interferência com Unidades de Conservação (UC) com CAPEX dobrado
Óleos Comb,311.0,0,0,0,34. UHEs em áreas de interferência com Unidades de Conservação (UC) com CAPEX dobrado
Biomassa,4037.0,4591,4326,4097,34. UHEs em áreas de interferência com Unidades de Conservação (UC) com CAPEX dobrado
Eólica,2887.0,23941,48921,68679,34. UHEs em áreas de interferência com Unidades de Conservação (UC) com CAPEX dobrado
Solar,5.0,1722,9037,21122,34. UHEs em áreas de interferência com Unidades de Conservação (UC) com CAPEX dobrado
Outros,428.0,428,428,428,34. UHEs em áreas de interferência com Unidades de Conservação (UC) com CAPEX dobrado
Pot. Compl.,0.0,0,0,0,34. UHEs em áreas de interferência com Unidades de Conservação (UC) com CAPEX dobrado
GD,2.0,3015,6339,11464,34. UHEs em áreas de interferência com Unidades de Conservação (UC) com CAPEX dobrado
Hidro,48809.0,68159,75764,76941,19. Repotenciação e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Gás Natural,5804.0,3749,4806,8309,19. Repotenciação e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Carvão,1828.0,811,285,0,19. Repotenciação e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Nuclear,1725.0,2963,3008,3008,19. Repotenciação e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Óleos Comb,311.0,0,0,0,19. Repotenciação e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Biomassa,4037.0,14129,16580,17077,19. Repotenciação e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Eólica,2887.0,18889,43725,60829,19. Repotenciação e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Solar,5.0,545,1327,13413,19. Repotenciação e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Outros,428.0,428,428,428,19. Repotenciação e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Pot. Compl.,0.0,0,0,0,19. Repotenciação e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
GD,2.0,3015,6339,11464,19. Repotenciação e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Hidro,48809.0,72398,82400,85490,57. Redução de 45% no CAPEX e no OPEX de Usina Nuclear
Gás Natural,5804.0,4470,5715,10246,57. Redução de 45% no CAPEX e no OPEX de Usina Nuclear
Carvão,1828.0,584,285,0,57. Redução de 45% no CAPEX e no OPEX de Usina Nuclear
Nuclear,1725.0,3889,3990,3990,57. Redução de 45% no CAPEX e no OPEX de Usina Nuclear
Óleos Comb,311.0,0,0,0,57. Redução de 45% no CAPEX e no OPEX de Usina Nuclear
Biomassa,4037.0,7835,7571,7341,57. Redução de 45% no CAPEX e no OPEX de Usina Nuclear
Eólica,2887.0,19522,44207,61849,57. Redução de 45% no CAPEX e no OPEX de Usina Nuclear
Solar,5.0,545,1327,10662,57. Redução de 45% no CAPEX e no OPEX de Usina Nuclear
Outros,428.0,428,428,428,57. Redução de 45% no CAPEX e no OPEX de Usina Nuclear
Pot. Compl.,0.0,0,0,0,57. Redução de 45% no CAPEX e no OPEX de Usina Nuclear
GD,2.0,3015,6339,11464,57. Redução de 45% no CAPEX e no OPEX de Usina Nuclear
Hidro,48826.0,66788,72219,71805,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50% maior na entressafra
Gás Natural,5788.0,3904,4659,8491,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50% maior na entressafra
Carvão,1828.0,623,285,0,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50% maior na entressafra
Nuclear,1725.0,2963,3008,3036,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50% maior na entressafra
Óleos Comb,311.0,0,0,0,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50% maior na entressafra
Biomassa,4037.0,12169,13445,13097,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50% maior na entressafra
Eólica,2887.0,22253,48529,67301,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50% maior na entressafra
Solar,5.0,545,3351,15847,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50% maior na entressafra
Outros,428.0,428,428,428,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50% maior na entressafra
Pot. Compl.,0.0,0,0,0,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50% maior na entressafra
GD,2.0,3015,6339,11464,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50% maior na entressafra
Hidro,48826.0,70717,72107,71841,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Gás Natural,5788.0,5016,6495,10360,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Carvão,1828.0,641,247,0,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Nuclear,1725.0,2963,3008,3008,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Óleos Comb,311.0,0,0,0,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Biomassa,4037.0,4591,4293,3979,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Eólica,2887.0,24870,56932,86579,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Solar,5.0,1955,5584,9542,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Outros,428.0,428,428,428,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Pot. Compl.,0.0,0,0,0,28. Capacidade Instalada de GD limitada a 25 GW em 2050
GD,1.0,1507,3169,5732,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Hidro,48809.0,70190,80237,82228,58. Redução de 50% no CAPEX e no OPEX de Usina Nuclear
Gás Natural,5804.0,4372,4964,9685,58. Redução de 50% no CAPEX e no OPEX de Usina Nuclear
Carvão,1828.0,584,285,0,58. Redução de 50% no CAPEX e no OPEX de Usina Nuclear
Nuclear,1725.0,11593,12118,12118,58. Redução de 50% no CAPEX e no OPEX de Usina Nuclear
Óleos Comb,311.0,0,0,0,58. Redução de 50% no CAPEX e no OPEX de Usina Nuclear
Biomassa,4037.0,6291,6026,5796,58. Redução de 50% no CAPEX e no OPEX de Usina Nuclear
Eólica,2887.0,15669,40538,60075,58. Redução de 50% no CAPEX e no OPEX de Usina Nuclear
Solar,5.0,545,1327,9674,58. Redução de 50% no CAPEX e no OPEX de Usina Nuclear
Outros,428.0,428,428,428,58. Redução de 50% no CAPEX e no OPEX de Usina Nuclear
Pot. Compl.,0.0,0,0,0,58. Redução de 50% no CAPEX e no OPEX de Usina Nuclear
GD,2.0,3015,6339,11464,58. Redução de 50% no CAPEX e no OPEX de Usina Nuclear
Hidro,48826.0,72958,80945,82865,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservação (UC)
Gás Natural,5788.0,4843,5970,11143,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservação (UC)
Carvão,1828.0,623,285,0,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservação (UC)
Nuclear,1725.0,2963,3008,3008,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservação (UC)
Óleos Comb,311.0,0,0,0,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservação (UC)
Biomassa,4037.0,7420,7155,6925,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservação (UC)
Eólica,2887.0,19893,46805,62222,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservação (UC)
Solar,5.0,545,1327,13413,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservação (UC)
Outros,428.0,428,428,428,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservação (UC)
Pot. Compl.,0.0,0,0,0,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservação (UC)
GD,2.0,3015,6339,11464,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservação (UC)
Hidro,48826.0,72956,82679,85939,50. Eólica Offshore com 20% de redução de CAPEX
Gás Natural,5788.0,4781,6011,10466,50. Eólica Offshore com 20% de redução de CAPEX
Carvão,1828.0,619,285,0,50. Eólica Offshore com 20% de redução de CAPEX
Nuclear,1725.0,2963,3008,3008,50. Eólica Offshore com 20% de redução de CAPEX
Óleos Comb,311.0,0,0,0,50. Eólica Offshore com 20% de redução de CAPEX
Biomassa,4037.0,7755,7491,7261,50. Eólica Offshore com 20% de redução de CAPEX
Eólica,2887.0,19626,44694,60141,50. Eólica Offshore com 20% de redução de CAPEX
Solar,5.0,545,1327,12762,50. Eólica Offshore com 20% de redução de CAPEX
Outros,428.0,428,428,428,50. Eólica Offshore com 20% de redução de CAPEX
Pot. Compl.,0.0,0,0,0,50. Eólica Offshore com 20% de redução de CAPEX
GD,2.0,3015,6339,11464,50. Eólica Offshore com 20% de redução de CAPEX
Hidro,48826.0,67650,79662,82217,54. Repotenciação e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Gás Natural,5788.0,3653,5436,7493,54. Repotenciação e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Carvão,1828.0,641,247,0,54. Repotenciação e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Nuclear,1725.0,2963,2963,3008,54. Repotenciação e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Óleos Comb,311.0,0,0,0,54. Repotenciação e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Biomassa,4037.0,14129,16580,17077,54. Repotenciação e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Eólica,2887.0,19665,39284,63788,54. Repotenciação e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Solar,5.0,545,1324,5994,54. Repotenciação e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Outros,428.0,428,428,428,54. Repotenciação e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Pot. Compl.,0.0,0,0,0,54. Repotenciação e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
GD,2.0,3015,6339,11464,54. Repotenciação e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Hidro,48826.0,71432,77018,81039,9. Integração Elétrica com países da América do Sul
Gás Natural,5788.0,4502,5298,8289,9. Integração Elétrica com países da América do Sul
Carvão,1828.0,584,247,0,9. Integração Elétrica com países da América do Sul
Nuclear,1725.0,3008,3008,3008,9. Integração Elétrica com países da América do Sul
Óleos Comb,311.0,0,0,0,9. Integração Elétrica com países da América do Sul
Biomassa,4037.0,8169,8601,8371,9. Integração Elétrica com países da América do Sul
Eólica,2887.0,21004,49996,69264,9. Integração Elétrica com países da América do Sul
Solar,5.0,545,1327,9605,9. Integração Elétrica com países da América do Sul
Outros,428.0,428,428,428,9. Integração Elétrica com países da América do Sul
Pot. Compl.,0.0,0,0,0,9. Integração Elétrica com países da América do Sul
GD,2.0,3015,6339,11464,9. Integração Elétrica com países da América do Sul
Hidro,48826.0,70628,72708,71946,15. Eólica Offshore com 20% de redução de CAPEX
Gás Natural,5788.0,5066,6670,9905,15. Eólica Offshore com 20% de redução de CAPEX
Carvão,1828.0,701,247,0,15. Eólica Offshore com 20% de redução de CAPEX
Nuclear,1725.0,2963,3008,3053,15. Eólica Offshore com 20% de redução de CAPEX
Óleos Comb,311.0,0,0,0,15. Eólica Offshore com 20% de redução de CAPEX
Biomassa,4037.0,4591,4316,4097,15. Eólica Offshore com 20% de redução de CAPEX
Eólica,2887.0,23573,48695,68638,15. Eólica Offshore com 20% de redução de CAPEX
Solar,5.0,1722,9853,21938,15. Eólica Offshore com 20% de redução de CAPEX
Outros,428.0,428,428,428,15. Eólica Offshore com 20% de redução de CAPEX
Pot. Compl.,0.0,0,0,0,15. Eólica Offshore com 20% de redução de CAPEX
GD,2.0,3015,6339,11464,15. Eólica Offshore com 20% de redução de CAPEX
Hidro,48826.0,70334,76418,83775,35. UHEs com interferência após 2040
Gás Natural,5788.0,4718,6797,9849,35. UHEs com interferência após 2040
Carvão,1828.0,623,285,0,35. UHEs com interferência após 2040
Nuclear,1725.0,2963,3008,3008,35. UHEs com interferência após 2040
Óleos Comb,311.0,0,0,0,35. UHEs com interferência após 2040
Biomassa,4037.0,4747,4482,4252,35. UHEs com interferência após 2040
Eólica,2887.0,24139,47904,69292,35. UHEs com interferência após 2040
Solar,5.0,1722,6602,9402,35. UHEs com interferência após 2040
Outros,428.0,428,428,428,35. UHEs com interferência após 2040
Pot. Compl.,0.0,0,0,0,35. UHEs com interferência após 2040
GD,2.0,3015,6339,11464,35. UHEs com interferência após 2040
Hidro,46671.0,67217,67209,67450,40. Efeitos das Mudanças Climáticas (redução de disponibilidade hídrica)
Gás Natural,6688.0,4993,6749,11071,40. Efeitos das Mudanças Climáticas (redução de disponibilidade hídrica)
Carvão,1884.0,727,247,0,40. Efeitos das Mudanças Climáticas (redução de disponibilidade hídrica)
Nuclear,1770.0,3008,3008,3053,40. Efeitos das Mudanças Climáticas (redução de disponibilidade hídrica)
Óleos Comb,1178.0,0,0,0,40. Efeitos das Mudanças Climáticas (redução de disponibilidade hídrica)
Biomassa,4037.0,4591,4319,4097,40. Efeitos das Mudanças Climáticas (redução de disponibilidade hídrica)
Eólica,2887.0,26988,52219,70075,40. Efeitos das Mudanças Climáticas (redução de disponibilidade hídrica)
Solar,5.0,1722,11746,23831,40. Efeitos das Mudanças Climáticas (redução de disponibilidade hídrica)
Outros,428.0,428,428,428,40. Efeitos das Mudanças Climáticas (redução de disponibilidade hídrica)
Pot. Compl.,0.0,0,0,0,40. Efeitos das Mudanças Climáticas (redução de disponibilidade hídrica)
GD,2.0,3015,6339,11464,40. Efeitos das Mudanças Climáticas (redução de disponibilidade hídrica)
Hidro,48809.0,72524,83453,84117,47. Frota de veículos leves integralmente elétrica em 2050
Gás Natural,5804.0,4416,4732,8704,47. Frota de veículos leves integralmente elétrica em 2050
Carvão,1828.0,584,285,0,47. Frota de veículos leves integralmente elétrica em 2050
Nuclear,1725.0,2918,3008,3008,47. Frota de veículos leves integralmente elétrica em 2050
Óleos Comb,311.0,0,0,0,47. Frota de veículos leves integralmente elétrica em 2050
Biomassa,4037.0,8169,7905,7675,47. Frota de veículos leves integralmente elétrica em 2050
Eólica,2887.0,20089,44786,68363,47. Frota de veículos leves integralmente elétrica em 2050
Solar,5.0,545,1327,7709,47. Frota de veículos leves integralmente elétrica em 2050
Outros,428.0,428,428,428,47. Frota de veículos leves integralmente elétrica em 2050
Pot. Compl.,0.0,0,0,0,47. Frota de veículos leves integralmente elétrica em 2050
GD,2.0,3015,6339,11464,47. Frota de veículos leves integralmente elétrica em 2050
Hidro,48826.0,70471,72770,71910,4. Potencial Hidrelétrico Inventariado sem áreas de interferência
Gás Natural,5788.0,4935,6899,10588,4. Potencial Hidrelétrico Inventariado sem áreas de interferência
Carvão,1828.0,623,247,0,4. Potencial Hidrelétrico Inventariado sem áreas de interferência
Nuclear,1725.0,2963,3008,3053,4. Potencial Hidrelétrico Inventariado sem áreas de interferência
Óleos Comb,311.0,0,0,0,4. Potencial Hidrelétrico Inventariado sem áreas de interferência
Biomassa,4037.0,4591,4293,4097,4. Potencial Hidrelétrico Inventariado sem áreas de interferência
Eólica,2887.0,23941,49253,68818,4. Potencial Hidrelétrico Inventariado sem áreas de interferência
Solar,5.0,1722,9026,21111,4. Potencial Hidrelétrico Inventariado sem áreas de interferência
Outros,428.0,428,428,428,4. Potencial Hidrelétrico Inventariado sem áreas de interferência
Pot. Compl.,0.0,0,0,0,4. Potencial Hidrelétrico Inventariado sem áreas de interferência
GD,2.0,3015,6339,11464,4. Potencial Hidrelétrico Inventariado sem áreas de interferência
Hidro,48833.0,73082,90980,91036,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Gás Natural,5788.0,5249,19044,40513,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Carvão,1828.0,848,324,0,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Nuclear,1725.0,3008,3053,3053,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Óleos Comb,311.0,0,0,0,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Biomassa,4029.0,8169,8646,8730,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Eólica,2887.0,15807,15848,22954,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Solar,5.0,3082,7601,13291,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Outros,428.0,428,428,428,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Pot. Compl.,0.0,0,0,0,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
GD,2.0,3015,6339,11464,49. Capacidade Instalada Total de Eólica e de PV Solar limitada a 50 GW (cada uma) no horizonte
Hidro,48826.0,68157,69542,69324,7. Sobrecusto de 100% no CAPEX de PCH
Gás Natural,5788.0,5105,6662,10517,7. Sobrecusto de 100% no CAPEX de PCH
Carvão,1828.0,623,247,0,7. Sobrecusto de 100% no CAPEX de PCH
Nuclear,1725.0,3008,3008,3053,7. Sobrecusto de 100% no CAPEX de PCH
Óleos Comb,311.0,0,0,0,7. Sobrecusto de 100% no CAPEX de PCH
